# ANNOTATIONS
uid,text,annotation_type,start_offset,end_offset,color,source,confidence
,40bcbd9e-3a04-4e5e-bcfd-cb80c91bd625,13a95258-4814-40a3-95dc-bf03bf59b81a,punct
,6e3aace6-525f-4cdd-9793-1573c46d6dae,4541ee3c-eb43-46d2-8eab-04108fa5ba48,punct
,d5bd6729-27d2-4764-b13d-6013ad833d2e,25dbb80a-c247-4557-b57b-c030d74033e5,nmod
,42d33c56-3482-4060-b6fa-6f24db6e2c51,3bd36119-e7df-4997-9ca5-1389b537f07b,punct
,506fb88b-86a6-423c-8fd4-63c1157fd4a6,4aee0eae-828c-47b4-a650-a7d015e720c6,case
,0683f2ff-55b7-45fc-b920-91641c32acda,a73b8ae3-c995-42d6-97b5-c21a599e061b,case
,24cd30f3-e147-44fd-aaf8-27b7cff7d616,3bd36119-e7df-4997-9ca5-1389b537f07b,dobj
,73d191f5-c883-482c-980d-b85c32814c04,90d3d967-8933-4c63-8772-6fe0c7fa01cc,auxpass
,6d796856-8345-4455-969c-adae705daa6b,5968ed2e-3040-48fa-8430-50948e9280ad,nmod
,8c2bf45f-21de-4dfb-8126-126130a76c42,b991b39e-c8ad-4708-98cb-15f58a121eb1,det
,00509657-b2a4-4102-aff6-04b2ad30b21a,09ae0e7c-2e5b-4170-afb5-a4c45a14440f,punct
,f1c11759-5ebd-476d-a356-099b5eb6dbfd,13a95258-4814-40a3-95dc-bf03bf59b81a,dobj
,c5a3e010-5e4c-4273-b0b7-7985c9ba993c,d8a3440e-6932-43b6-a597-45294a19eb1f,compound
,2217c6b3-42f8-4fa7-ba9b-faf2ec8b344b,d4516576-281b-4671-9b35-5257b344c5f6,dobj
,b967d4cf-ef18-4143-bdb5-dcf25eb8fc4a,16611718-279c-47e9-aa59-90e3382e749a,aux
,fb733e29-b44c-4007-bf29-480cb35a5cc9,d5031586-95f3-4f60-b608-02df3f66bd04,amod
,f478b791-268d-4b41-a785-2f0d8ac5104b,c9fb6c94-a93d-46c0-80a3-ee25ee7a83b9,mark
,428d9d4a-d17c-4b11-a5a5-29198f671de2,4541ee3c-eb43-46d2-8eab-04108fa5ba48,punct
,5b4fbd59-aad8-444e-b69b-068195f590db,a35f9fa6-c662-4522-9995-bbcf26f22b00,case
,37444efa-6200-4d5a-95c1-f44cecec411b,82530361-1038-4ebe-8465-c53efb938cc8,punct
,78823439-f55c-4190-8790-0491acda01e0,1163a5d8-0ed7-4d98-b350-261d51feb738,det
,d24bc9c7-c3d1-4e7d-8410-c10a4672e254,8620b013-5c00-4a5e-854c-d91c2482e4ea,nmod
,03654e79-4e2b-4861-a6aa-7f1eb5df12e3,58606407-0cdf-4595-99f0-2e13f36dc5f3,punct
,cf9b742e-7755-42fa-8efc-7c642da5b925,b24940b4-612a-4f7b-ba66-1d25184842af,quantmod
,43db17c8-9c39-451d-8c9d-ac2ab2e4f09c,b48c4dd9-35cf-4abe-919c-b2571f484a2a,aux
,3f2c1206-4031-4d21-949b-c71aba551f67,15cb1b98-a29f-461c-8db3-ebc34ebfecbd,det
,5d82cec1-82ec-428f-98c5-c175c8530984,4541ee3c-eb43-46d2-8eab-04108fa5ba48,cop
,30f73414-cf11-4e96-9030-113fa82f117e,12b31b8a-518c-4c66-83f4-136188418d8d,nmod
,0599c8e3-4f4f-477c-a2a8-8ad00e5a0119,a35f9fa6-c662-4522-9995-bbcf26f22b00,punct
,4499a4dc-d86c-46cf-8cfe-fdbe28689dfe,034e6d92-ea38-446d-91f2-c5ddda05ab8b,dobj
,75a803a1-f62f-4a93-b34e-8334fd68dbd9,0d19a18a-16be-42e2-8052-1feea95c16fb,compound
,b991b39e-c8ad-4708-98cb-15f58a121eb1,edaca61d-5e73-48e6-818f-995a080ec5aa,nsubj
,49f92a63-f250-4d71-9ea7-9758da1d2411,d5bd6729-27d2-4764-b13d-6013ad833d2e,case
,639f0e6b-f3d4-490c-9555-bde8dafd99e6,8620b013-5c00-4a5e-854c-d91c2482e4ea,det
,0d484ec1-8838-4938-8b33-ac6fbf5e65bc,f0389a4b-43de-4d11-be6e-8667f293390b,nsubj
,9eb43978-a9d6-4dad-befe-1af845b69c83,138c42ab-23be-40b2-ae74-03fa27ee597b,nmod
,c0a04d5a-947d-487b-a95d-d5b843ebce60,e4aec96e-bafe-4d92-a330-dae1089714e1,amod
,9f7d05e5-0e76-45d3-a811-7c694aedfaeb,3f9d6ecd-19e4-4fc7-b4cb-331a51443827,cop
,60f6b962-69a4-4461-a435-3e177fe68c3f,f1c11759-5ebd-476d-a356-099b5eb6dbfd,det
,58606407-0cdf-4595-99f0-2e13f36dc5f3,13a95258-4814-40a3-95dc-bf03bf59b81a,dobj
,617f00f5-5d53-4e35-aa57-3d7b67cccd8b,0693d324-399d-4121-a1f4-c5e76133e9e8,compound
,3dade025-1f72-4d84-873e-fa7d8d6c3169,6f024f05-6b39-4ffe-90a4-611212553497,advmod
,b80c14a8-630b-4a49-8ec7-0c246e842946,4541ee3c-eb43-46d2-8eab-04108fa5ba48,punct
,9bcbef44-d773-4d7b-82b6-7ca8f76cb066,6f024f05-6b39-4ffe-90a4-611212553497,dep
,2948935c-24bf-40a6-8b6c-58bf466ecdbb,8620b013-5c00-4a5e-854c-d91c2482e4ea,amod
,c26c39c4-c285-4ae3-8010-853cc3fa6563,5968ed2e-3040-48fa-8430-50948e9280ad,amod
,80bc69bd-aad4-4d0b-b0c2-29677f7ac24d,1710bc41-7e77-4800-be0b-98ecaace362b,punct
,d3f322a2-7bc3-4a85-a383-ac52b6364d77,3494dd8d-66de-41f7-93d5-32f7d4163067,amod
,ee827172-afe1-4faa-8695-c3fad5c07c68,00ccf034-0317-4e01-a2e1-0f31d38be9b2,nsubj
,67b57a99-179c-405a-9169-794ba7af8bf6,e5d2c94b-4fd2-4ae4-bf2e-8e3f3e1f1f33,punct
,c8fcbf6a-0c7d-40f9-962e-33cff4fc4985,b48c4dd9-35cf-4abe-919c-b2571f484a2a,nsubj
,deeaeaf9-27ab-47bb-a4fb-57cfbee744aa,3494dd8d-66de-41f7-93d5-32f7d4163067,nsubj
,5d773820-4797-457a-80fc-2bc7a53a01a7,6d1e17e0-9af5-4856-826e-7446d1095143,det
,d0995c44-3f29-462f-8013-d118961de30e,3dfa89c8-33cb-4a36-a76f-0235f2e53414,compound
,2ebb412e-9310-4d52-901f-4d1ee8fede6a,b864b0d3-86d7-44f3-9595-14d1924927ac,nsubjpass
,f37a13c5-edc7-480d-a22e-4e59836a7077,c8fcbf6a-0c7d-40f9-962e-33cff4fc4985,amod
,1710bc41-7e77-4800-be0b-98ecaace362b,e79c8ac0-614d-4bc0-87be-99106dad251a,nsubjpass
,d5031586-95f3-4f60-b608-02df3f66bd04,75efe439-89cd-4611-95df-eddf1d58ed6a,nmod
,818c1e6e-d047-42c7-b29c-1ee67a5c3dc0,d9375a8f-b823-4b3c-a0b5-6b6d8446e820,punct
,80d7c126-462a-4e1f-a58a-36ced86860a2,9eb43978-a9d6-4dad-befe-1af845b69c83,compound
,d7528a9b-ee35-4fe0-a73b-e6555443ba5f,24cd30f3-e147-44fd-aaf8-27b7cff7d616,det
,aaa09d2d-8868-481f-a92f-5044f3228ff5,f8f06827-bcaa-42a4-b2db-8b8e04f9e5a9,amod
,db3750f3-8084-4d9f-b785-9830d8690be8,826cad15-bff5-4f07-bda9-d3fde1a4a3e7,case
,7ca7b056-cfed-42e8-9edb-b32d3ad97d63,43c0d908-28bd-4c33-851f-f7b9cd021564,case
,f34feb87-1b9b-42a5-8435-9760bd1a9dc5,1163a5d8-0ed7-4d98-b350-261d51feb738,amod
,5f84df4c-ab64-4d0c-82d8-e4d2c518e54f,034e6d92-ea38-446d-91f2-c5ddda05ab8b,nsubj
,f5061e66-dce4-41ac-9b84-3b753ae05f58,b864b0d3-86d7-44f3-9595-14d1924927ac,dep
,403a2acb-4dd4-4965-9b68-ffb57ce6faf9,82c0b162-ed31-4a8f-ae67-024ca4143f02,advcl
,82b3e807-c26b-4fbe-a6bf-86815bcd7dbf,23b611c8-7a55-4497-a39c-e1272ebc348e,mark
,1e5db613-c686-410c-8d3e-0a76203cbac9,7d75ce8f-ef12-40e1-8cb2-6aac1f41bbdd,case
,c4a53d10-21c3-4da2-b1c6-e48bb5e0af99,c9fb6c94-a93d-46c0-80a3-ee25ee7a83b9,nmod
,98ddf9dc-138f-4c09-82a0-7bdf001291f3,aab44c96-c01f-4652-aaa2-034ca643b995,case
,29f37cd0-e834-4e94-8119-e6fa3388ca52,1163a5d8-0ed7-4d98-b350-261d51feb738,case
,82e47a86-40a9-4d10-87cf-df16264e184f,8620b013-5c00-4a5e-854c-d91c2482e4ea,case
,2adff164-d9be-4d9c-b278-8a8e7cf344be,f1c11759-5ebd-476d-a356-099b5eb6dbfd,acl
,0bb48d12-1012-450f-a88a-76c3bd1ff70b,279eed11-b24a-4f30-98fc-78cfddc9f359,amod
,3fcaa520-eb47-4808-b044-1905eb4f254f,b48c4dd9-35cf-4abe-919c-b2571f484a2a,punct
,d45da7fa-be3c-4818-9c5f-6007cde94e81,f2241ec3-20d8-40a0-946a-3cca96c13290,case
,7ed7cabe-789a-420f-93d7-9df2eb4b347c,e4aec96e-bafe-4d92-a330-dae1089714e1,case
,0bd65e36-3bcc-4d4a-9c49-d3a17e24d3d4,9e218bf5-8927-4029-9968-95ce35059833,det
,f12e6489-cb50-4803-8178-b36dfb3cff12,1b829495-f0df-4317-8a39-1fea4e9bcb56,advmod
,e9ede3ab-199a-4020-8310-c8aa5b28686a,23b611c8-7a55-4497-a39c-e1272ebc348e,nmod
,fc051272-df0a-4b2a-a596-48e72f44a637,edaca61d-5e73-48e6-818f-995a080ec5aa,mark
,f86bb24b-14c1-432d-b09f-c9d2da2f70d1,1f1306a8-d560-4396-bb90-376b40f3c1ac,punct
,c1b0b5eb-74fe-46b1-a52d-0e78b47753d8,9caed6ce-7092-44d7-9b5c-92720d7423ea,case
,15cb1b98-a29f-461c-8db3-ebc34ebfecbd,5b864b81-fc7c-48ad-86a4-c6941ddc5230,dobj
,0bae43d5-5110-4000-8f5f-2c3b763b3d3c,d8a3440e-6932-43b6-a597-45294a19eb1f,det
,2db383c8-0a57-47df-a6df-9b382138e614,826cad15-bff5-4f07-bda9-d3fde1a4a3e7,amod
,034e6d92-ea38-446d-91f2-c5ddda05ab8b,959e69ff-346f-4466-9b8f-b7ce2b9cca9a,acl:relcl
,e17264ad-b1ff-4902-aa69-5caf28f733aa,82c0b162-ed31-4a8f-ae67-024ca4143f02,advmod
,23f802cc-54a6-4530-b8a2-f0ee5068ae68,3f9d6ecd-19e4-4fc7-b4cb-331a51443827,punct
,5b864b81-fc7c-48ad-86a4-c6941ddc5230,82c0b162-ed31-4a8f-ae67-024ca4143f02,parataxis
,1c66de56-855f-442e-85da-d8279ac5f55c,82c0b162-ed31-4a8f-ae67-024ca4143f02,nsubj
,ed2e882d-0cbe-461a-8e58-1f9618cb9b15,39637b98-b8cc-4993-9d17-414b7a085352,compound
,50665b21-2010-4855-bd0b-4e8d6439cde7,3dfa89c8-33cb-4a36-a76f-0235f2e53414,amod
,ff8fb9de-f8d8-4d9d-8d90-83c15929829b,9bcbef44-d773-4d7b-82b6-7ca8f76cb066,punct
,9a604d43-0633-4a0c-b714-4d72ecf02631,4541ee3c-eb43-46d2-8eab-04108fa5ba48,punct
,f41be81a-d14d-4c67-a51e-b11175fd7ffc,3494dd8d-66de-41f7-93d5-32f7d4163067,det
,6d0f9497-593c-456f-a93c-c713149fddc3,0920300c-5167-4496-862a-70e7660c0e5c,case
,8efb63bd-bbc4-422f-a728-c37d7b5e4b01,403a2acb-4dd4-4965-9b68-ffb57ce6faf9,dobj
,5203f7ff-00eb-4baa-b0a1-27e484d3811c,c03ecabb-221b-4ff3-b1b4-3af3d18fe839,amod
,df6feb79-9d8d-47f5-81f5-0652a1a655df,d5bd6729-27d2-4764-b13d-6013ad833d2e,compound
,f39859da-0a0e-4258-b6c4-21df1b3c0ff4,30f73414-cf11-4e96-9030-113fa82f117e,case
,1b829495-f0df-4317-8a39-1fea4e9bcb56,90d3d967-8933-4c63-8772-6fe0c7fa01cc,dep
,08cd0937-326a-4939-ab4c-d9681022aa32,2adff164-d9be-4d9c-b278-8a8e7cf344be,dobj
,5b814ccb-82ee-43c8-be9f-97a24ce5286b,3a833010-624f-4fc6-b30a-7b5f0b33afd4,aux
,db53594a-26e5-4750-8cc4-8d737989b2d1,e68efa74-2911-43d9-999a-886f387ac969,advmod
,44fe099d-effd-489b-9402-9b9a163ffed6,6d796856-8345-4455-969c-adae705daa6b,nmod
,9caed6ce-7092-44d7-9b5c-92720d7423ea,d9375a8f-b823-4b3c-a0b5-6b6d8446e820,nmod
,1168dec8-0f72-4604-94e8-81859b51dbec,3dfa89c8-33cb-4a36-a76f-0235f2e53414,case
,aa820acd-9776-4b11-b016-4f734955c290,b8fea7f8-39ad-425b-a6cc-9a9f6887b818,case
,8566ac74-cb94-4ae3-a201-dfd7f9a3f678,d9375a8f-b823-4b3c-a0b5-6b6d8446e820,nsubj
,27a57640-ef5c-4fc9-a651-d350760a0d0a,7ebf7bdd-f37e-458a-8015-2b5707e0645c,det
,ecd27b0f-7033-4d82-922a-e79a7ca7a82e,82c0b162-ed31-4a8f-ae67-024ca4143f02,punct
,1735611e-ad12-4cd0-a128-7a23b85e36c5,c4a53d10-21c3-4da2-b1c6-e48bb5e0af99,case
,093a3ebd-0ea9-4462-a5bd-98d0f0690b6d,b864b0d3-86d7-44f3-9595-14d1924927ac,punct
,71b2fc06-e638-419f-bef9-39272de1b484,d8a3440e-6932-43b6-a597-45294a19eb1f,case
,f46cb45d-aa54-4552-8fa4-17ad9e0e4db7,b864b0d3-86d7-44f3-9595-14d1924927ac,dep
,6dc7ce4b-8afa-4e36-82cc-e3ddac49e406,c29f9298-9b62-4af2-8bfc-717b9573a285,amod
,f8aed616-6b7d-465f-a53c-112b8d9150f9,c29665f1-fff7-4e09-abb0-ca1cd016b49f,amod
,1bfa206e-d860-48fb-9b56-35aa737e8c7e,0f123029-174a-4899-8d39-5b57db92d565,det
,c5912c7d-5fb2-4ae6-b5d5-19ba2fc471ea,90d3d967-8933-4c63-8772-6fe0c7fa01cc,aux
,253b93eb-337c-4365-8f5c-0465e680a151,d5bd6729-27d2-4764-b13d-6013ad833d2e,conj
,c2e89c8e-dc8a-4e9f-9a06-52e38613bba6,c4a53d10-21c3-4da2-b1c6-e48bb5e0af99,det
,24692ec5-ffc4-4794-92c6-c19a34569e63,8b67732b-dd61-4c3d-9927-d7eaae5d3a99,mark
,ff4bc2e6-5e4d-481d-9d64-e8829a39af1c,d67bc99e-3cca-4413-8422-92801e23e2ab,det
,75efe439-89cd-4611-95df-eddf1d58ed6a,16611718-279c-47e9-aa59-90e3382e749a,nsubj
,34ba2d8a-7d13-4c77-ac09-1130aca2f9b2,49f92a63-f250-4d71-9ea7-9758da1d2411,mwe
,59833eb5-8416-4f94-81d0-5f411d2c7f6d,bca2492c-731d-4630-a01f-aa2bdd1434ce,case
,7ebf7bdd-f37e-458a-8015-2b5707e0645c,3a833010-624f-4fc6-b30a-7b5f0b33afd4,nsubj
,52b92e5c-db67-4064-bea8-10386782380f,606eef6f-e52c-4ec1-82e6-fadfead92582,det
,51f42cb6-9d2b-4212-838d-b72768b594ff,38fb6312-1b3d-46bb-b446-203ce9fe81d7,case
,d8a3440e-6932-43b6-a597-45294a19eb1f,deeaeaf9-27ab-47bb-a4fb-57cfbee744aa,nmod
,750cacf2-bac7-40c3-a8b9-acdc499dac2f,b48c4dd9-35cf-4abe-919c-b2571f484a2a,mark
,c8efd7aa-5a53-47ff-9075-a07443766996,e5d2c94b-4fd2-4ae4-bf2e-8e3f3e1f1f33,amod
,f8f06827-bcaa-42a4-b2db-8b8e04f9e5a9,12b31b8a-518c-4c66-83f4-136188418d8d,conj
,888596e9-ab6a-4cd0-817a-3b5421ed52eb,6d1e17e0-9af5-4856-826e-7446d1095143,amod
,138c42ab-23be-40b2-ae74-03fa27ee597b,403a2acb-4dd4-4965-9b68-ffb57ce6faf9,dobj
,cfbe069f-ba58-451c-951b-4de90987c4e0,58606407-0cdf-4595-99f0-2e13f36dc5f3,punct
,395dafca-a651-47b6-8f33-bac584ef64a2,4182a396-3d62-479d-abcf-34d56c4e0079,amod
,3d90944a-e6f5-4791-8b41-86655317013e,c26c39c4-c285-4ae3-8010-853cc3fa6563,advmod
,43c0d908-28bd-4c33-851f-f7b9cd021564,90d3d967-8933-4c63-8772-6fe0c7fa01cc,nmod
,ab561080-650f-439c-92d6-ffadf90c3fbc,3bd36119-e7df-4997-9ca5-1389b537f07b,punct
,ac4d4de1-b27d-4f84-b713-f5b31927eb2f,b24940b4-612a-4f7b-ba66-1d25184842af,amod
,a09bdda1-e10c-4a27-95d1-aab03353bb69,826cad15-bff5-4f07-bda9-d3fde1a4a3e7,det
,fc8ca883-6090-4cf3-a410-2da4678a8551,fb733e29-b44c-4007-bf29-480cb35a5cc9,case
,1163a5d8-0ed7-4d98-b350-261d51feb738,9c4e4a15-0e3a-4470-86b1-e50c4d4c0ec1,nmod
,4171e825-6e8f-450f-812a-1a6b807e5d00,edaca61d-5e73-48e6-818f-995a080ec5aa,aux
,0cffa8e6-6510-4ad2-8b4a-bfe3d3406b54,12b31b8a-518c-4c66-83f4-136188418d8d,cc
,09ae0e7c-2e5b-4170-afb5-a4c45a14440f,1710bc41-7e77-4800-be0b-98ecaace362b,appos
,dbeb8ffd-47f2-4c8b-a905-b27c8ffcb8c5,8efb63bd-bbc4-422f-a728-c37d7b5e4b01,punct
,d07af2c3-ea4d-4606-8f82-fa37532f516a,253b93eb-337c-4365-8f5c-0465e680a151,compound
,c03ecabb-221b-4ff3-b1b4-3af3d18fe839,f0389a4b-43de-4d11-be6e-8667f293390b,dobj
,f0389a4b-43de-4d11-be6e-8667f293390b,a7431484-33ee-4d5b-896a-9dcc2d8fdd16,acl:relcl
,66fd3997-8dfa-4385-988a-b1c90072f9bf,d67bc99e-3cca-4413-8422-92801e23e2ab,case
,edaca61d-5e73-48e6-818f-995a080ec5aa,4d838973-31b1-46e2-8861-84c967d2c231,ccomp
,ed03e4a1-e7e0-48e6-916a-1ed9b3acf31a,263601de-29bd-417d-8997-d1f096984963,case
,f1ed34fd-6dde-4e45-89fe-f0ff0f979639,7828e78e-7aa8-45ff-b51d-2e0962032b39,nmod
,bedae337-cdcf-4e01-bd8c-fa6421a12c9c,d5bd6729-27d2-4764-b13d-6013ad833d2e,cc
,606eef6f-e52c-4ec1-82e6-fadfead92582,00ccf034-0317-4e01-a2e1-0f31d38be9b2,nmod
,826cc9c5-a6ce-4ac1-a617-5199041db474,e79c8ac0-614d-4bc0-87be-99106dad251a,mark
,15068fba-66c3-4cb3-83ee-2107efd2669d,959e69ff-346f-4466-9b8f-b7ce2b9cca9a,det
,b66f5bf7-d7da-44da-8cb8-bc1bd446f6ab,259fa88b-0328-4816-a07f-b26d31998c14,nmod
,5d91ba05-f528-4e22-a1e8-460dda37a0fb,8d9b1501-ec7b-4cb9-b299-c89d6f883dca,advmod
,a05b4c4b-02b5-477e-8ca5-c03d16fbc5f0,4541ee3c-eb43-46d2-8eab-04108fa5ba48,cc
,aa7a2492-c927-44a0-ac90-56343905eed0,d9375a8f-b823-4b3c-a0b5-6b6d8446e820,punct
,e79c8ac0-614d-4bc0-87be-99106dad251a,3bd36119-e7df-4997-9ca5-1389b537f07b,advcl
,b216eda2-c0a3-426b-88fb-208db9779643,3dade025-1f72-4d84-873e-fa7d8d6c3169,advmod
,240b44cb-dc7d-4c38-8c7e-bac5be217ccd,fad9f46b-af2f-4162-9581-f06814968abf,amod
,0ef20613-53e8-4146-9214-e7c833327caa,2ebb412e-9310-4d52-901f-4d1ee8fede6a,det
,2716dd76-6f5f-444a-838c-30d9efaa3499,121c7311-15dc-4628-819c-e472900fef4f,case
,8e80b960-ebb5-456d-afb9-ea8ee4f74d17,b864b0d3-86d7-44f3-9595-14d1924927ac,punct
,c8ba489c-c02c-4ea6-bfb9-7b15aaea0ec2,7041aed9-3bf6-42fd-bf1f-5e83a2f1632f,compound
,5c0f2ec3-994f-4baf-aab7-1409c9977799,3bd36119-e7df-4997-9ca5-1389b537f07b,punct
,1bde0386-311c-4718-b220-94e913a25da9,5968ed2e-3040-48fa-8430-50948e9280ad,case
,16442655-4810-4f53-bf13-0b1c89a05b26,9eb43978-a9d6-4dad-befe-1af845b69c83,case
,6d1e17e0-9af5-4856-826e-7446d1095143,f46cb45d-aa54-4552-8fa4-17ad9e0e4db7,nmod
,543e7985-c196-4063-a3b0-1cbd61f492a8,3a833010-624f-4fc6-b30a-7b5f0b33afd4,cop
,f48437cb-4eec-48e7-9b00-7e3fd64e9f20,69d383ec-4257-4c7e-a402-642b05b47725,case
,8d9b1501-ec7b-4cb9-b299-c89d6f883dca,3a833010-624f-4fc6-b30a-7b5f0b33afd4,conj
,c54b7581-3473-4cdd-b75c-cf1a0393a365,1f1306a8-d560-4396-bb90-376b40f3c1ac,nsubj
,0044641f-43ea-4284-b731-df144cd80dff,6ffc8a66-9585-4ad1-ad7a-5f9386e412a4,punct
,eadef181-c46c-4487-9707-16dcf47c5efb,0d19a18a-16be-42e2-8052-1feea95c16fb,case
,0a04ff73-f5de-4385-aeb0-c8e2bdc5459c,90d3d967-8933-4c63-8772-6fe0c7fa01cc,punct
,d5150c06-a422-483c-8de2-b7ca6b7ccb80,a7431484-33ee-4d5b-896a-9dcc2d8fdd16,det
,81dfabdd-00da-46e1-b80f-71e56faa8242,6ffc8a66-9585-4ad1-ad7a-5f9386e412a4,cc
,7b517cbc-483b-423d-b6be-41aee29d881b,e79c8ac0-614d-4bc0-87be-99106dad251a,auxpass
,2edcbdd5-7f18-40e7-aa88-5dfcd51126c3,3494dd8d-66de-41f7-93d5-32f7d4163067,punct
,5fb3c375-e959-433c-b6f9-d1311dd9900f,44fe099d-effd-489b-9402-9b9a163ffed6,case
,e5a5f1ab-a5ff-44b4-bec0-09880398c0f1,259fa88b-0328-4816-a07f-b26d31998c14,det
,5952b59a-aabc-47d4-b0ab-379538b3771d,606eef6f-e52c-4ec1-82e6-fadfead92582,nmod
,a35f9fa6-c662-4522-9995-bbcf26f22b00,5dbe5b74-7cd4-44c0-8dc9-0797b0b34f0b,nmod
,8620b013-5c00-4a5e-854c-d91c2482e4ea,6ffc8a66-9585-4ad1-ad7a-5f9386e412a4,nmod
,b8fea7f8-39ad-425b-a6cc-9a9f6887b818,1710bc41-7e77-4800-be0b-98ecaace362b,nmod
,59fea4ca-7246-4ea1-a720-b62c94067108,aadffeb1-b63c-4daa-863b-e72993449d6e,punct
,084cbf15-174c-456d-9c61-dc88a311cc83,3a833010-624f-4fc6-b30a-7b5f0b33afd4,punct
,8b67732b-dd61-4c3d-9927-d7eaae5d3a99,2217c6b3-42f8-4fa7-ba9b-faf2ec8b344b,acl
,25dbb80a-c247-4557-b57b-c030d74033e5,034e6d92-ea38-446d-91f2-c5ddda05ab8b,nmod
,c29665f1-fff7-4e09-abb0-ca1cd016b49f,a35f9fa6-c662-4522-9995-bbcf26f22b00,conj
,4d838973-31b1-46e2-8861-84c967d2c231,3f9d6ecd-19e4-4fc7-b4cb-331a51443827,xcomp
,08119d5a-276e-4a49-af54-53d5960c6248,13a95258-4814-40a3-95dc-bf03bf59b81a,punct
,0693d324-399d-4121-a1f4-c5e76133e9e8,121c7311-15dc-4628-819c-e472900fef4f,nummod
,1136915c-cbd2-4c53-980d-3951b65fad76,82c0b162-ed31-4a8f-ae67-024ca4143f02,punct
,3d2d9b0b-1a9f-47f3-98cc-e2ab982233c1,e0efe2b5-b0e3-4479-9ad9-e9ee32a98532,det
,11f2758e-d3af-4a96-a051-74e9252bc7f0,138c42ab-23be-40b2-ae74-03fa27ee597b,det
,cd495776-741a-4f51-82ed-2aaa63bf1bc0,07fb895d-f95c-4c56-a6eb-d236164bd79c,compound
,857ac945-1219-4f89-99f3-9c82f567eeae,4d838973-31b1-46e2-8861-84c967d2c231,mark
,c15c9acd-80e9-49ce-81f5-37a1d2e272fc,d67bc99e-3cca-4413-8422-92801e23e2ab,amod
,b5801645-5bfc-4063-986d-b2fdeb39cfc1,4182a396-3d62-479d-abcf-34d56c4e0079,det
,ebe4bf50-8eb3-40e5-9033-82a659c8e085,259fa88b-0328-4816-a07f-b26d31998c14,amod
,6f024f05-6b39-4ffe-90a4-611212553497,4541ee3c-eb43-46d2-8eab-04108fa5ba48,conj
,ef74b835-7a38-4f37-bd2b-4bf66a03d2b3,12b31b8a-518c-4c66-83f4-136188418d8d,det
,08496fdf-f2f6-47de-88a1-fa39a7d1c188,fb733e29-b44c-4007-bf29-480cb35a5cc9,punct
,5ae42ad0-88d5-4efa-b033-184bb1bd04c8,b48c4dd9-35cf-4abe-919c-b2571f484a2a,cop
,4281a395-d2e1-4517-9084-6c4cc54aaeed,3ca02d40-4971-426f-9a48-755d785fbfb6,case
,3c5f07a3-c595-442a-8912-878efa45c228,b66f5bf7-d7da-44da-8cb8-bc1bd446f6ab,case
,0a766604-1d2c-45d4-bdaa-69ac139c037a,c03ecabb-221b-4ff3-b1b4-3af3d18fe839,nmod
,380eb9e9-beea-4a4e-9044-00cc7c0b22e8,13a95258-4814-40a3-95dc-bf03bf59b81a,advmod
,8fffc219-f2f6-4fef-9467-6b970337c226,cd495776-741a-4f51-82ed-2aaa63bf1bc0,amod
,328c6cf4-b86b-40ed-8cfc-20bb62f65390,12b31b8a-518c-4c66-83f4-136188418d8d,case
,e25a12ac-1b6d-47bf-a9df-16d71330e22e,9c4e4a15-0e3a-4470-86b1-e50c4d4c0ec1,mark
,45608aa1-0ff5-4a38-9ce0-b61c554062ee,4499a4dc-d86c-46cf-8cfe-fdbe28689dfe,amod
,57df7ac2-a321-4280-b43e-06d158401c56,44fe099d-effd-489b-9402-9b9a163ffed6,amod
,c621724e-978c-4695-b677-21cd0984f6a8,1710bc41-7e77-4800-be0b-98ecaace362b,appos
,acf70045-ee93-4a37-8c8f-75aeda1552a4,f46cb45d-aa54-4552-8fa4-17ad9e0e4db7,det
,f7ba82ca-352d-4b37-bd06-09871a758131,3ca02d40-4971-426f-9a48-755d785fbfb6,nummod
,17b0e9fb-edcb-4181-b6a7-87cb3b0c94e5,2adff164-d9be-4d9c-b278-8a8e7cf344be,mark
,ab7b5228-bf5d-47ef-963e-85e1289d95eb,deeaeaf9-27ab-47bb-a4fb-57cfbee744aa,punct
,c24712f8-e1f2-4770-b958-03638e11b831,3a833010-624f-4fc6-b30a-7b5f0b33afd4,cc
,0e04a7fc-0464-4fba-80e8-541e31c3e12f,2c764628-47d7-4b77-b2c7-df6661e1deea,case
,5968ed2e-3040-48fa-8430-50948e9280ad,b48c4dd9-35cf-4abe-919c-b2571f484a2a,nmod
,8958098f-4364-43e5-9741-4e51654e0712,f1c11759-5ebd-476d-a356-099b5eb6dbfd,compound
,7041aed9-3bf6-42fd-bf1f-5e83a2f1632f,b48c4dd9-35cf-4abe-919c-b2571f484a2a,dobj
,290e988c-c861-4d69-bfa3-3aad1b6738d3,83686226-9ea3-4e4c-8b5a-e7cd0adbc81d,det
,34d124e9-02d5-447b-ab62-e76b8e8b3c9e,253b93eb-337c-4365-8f5c-0465e680a151,amod
,e38a9f3a-0907-4497-b328-29a46f5ca8a6,3f570300-0b0c-4f67-818b-32b75bfa0dd5,advmod
,2268e65a-0412-4f42-b75f-bf97fa7b3b9b,6f024f05-6b39-4ffe-90a4-611212553497,punct
,f57994fd-65d3-4385-aff4-e902aec2829b,f7ba82ca-352d-4b37-bd06-09871a758131,advmod
,701c1639-ddd0-40ae-a4d3-0da0c8fb4d49,c8fcbf6a-0c7d-40f9-962e-33cff4fc4985,det
